iso,year,migrant_stock,refugee_stock,disaster_displacement,conflict_displacement,climate_change,air_quality,rule_of_law,gov_effectiveness,corruption_control,state_legit,cpa_d_12,cpa_d_avg,gdp,hdi_value,gini,country_name,region,donor,sids,ldc
BRN,2014,NA,NA,0,0,21.73,94.62,0.4724531,1.086186,0.5313899999999999,2.9000000000000004,NA,NA,31.678937310000002,0.838,NA,Brunei Darussalam,Southeast Asia,1,0,0
BTN,2014,NA,NA,NA,NA,57.72,44.86,0.37893140000000003,0.2558368,1.280615,4.5,5,5,2.6128862679999996,0.618,NA,Bhutan,South Asia,0,0,1
CHN,2014,NA,NA,0,0,65.16,18.81,-0.414574,0.3225908,-0.3400132,2.0999999999999996,NA,NA,7.532771995999999,0.731,39.2,People's Republic of China,East Asia,1,0,0
FJI,2014,NA,NA,0,0,65.71,87.67,-0.5115845,-0.36820290000000006,0.1793656,2.2,NA,NA,5.171527699,0.733,NA,Fiji,Oceania,0,1,0
FSM,2014,NA,NA,NA,NA,NA,30.266666666666666,-0.28102990000000005,-0.49795779999999995,0.7686411999999999,3.7,3,3,2.815497529,0.604,NA,Federated States of Micronesia,Oceania,0,1,0
GEO,2014,NA,NA,0,23.2704,45.43,75.53,0.190843,0.488922,0.7860679,1.3000000000000007,4.5,4.7,3.902568799,0.783,37.6,Georgia,Central and West Asia,0,0,0
HKG,2014,NA,NA,NA,NA,NA,NA,1.860669,1.832899,1.619889,NA,NA,NA,41.79658925,0.926,NA,"Hong Kong, China",East Asia,1,0,0
IDN,2014,NA,NA,0,8.4,45.25,75.31,-0.34227609999999997,-0.0375725,-0.5617321999999999,3.5,NA,NA,3.217317468,0.69,39.4,Indonesia,Southeast Asia,1,0,0
IND,2014,NA,NA,0,85.39,35.24,23.24,-0.06333630000000001,-0.2060476,-0.42797650000000004,4.7,NA,NA,1.503421507,0.616,NA,India,South Asia,1,0,0
JPN,2014,NA,NA,0,0,43.54,84.79,1.601478,1.8124770000000001,1.694852,8,NA,NA,34.38690586,0.906,NA,Japan,East Asia,1,0,0
KAZ,2014,NA,NA,NA,NA,43.49,95.92,-0.5981513,-0.043055500000000003,-0.8304355999999999,2.3,NA,NA,10.53904468,0.798,27,Kazakhstan,Central and West Asia,1,0,0
KGZ,2014,NA,NA,NA,NA,60.09,86.51,-0.9270171999999999,-0.8659378000000001,-1.127966,1.8000000000000007,3.5,3.8,1.101705332,0.686,26.8,Kyrgyz Republic,Central and West Asia,0,0,0
KHM,2014,NA,NA,0,0,65.16333333333334,64.82,-0.9553155000000001,-0.6894538,-1.137787,1.5999999999999996,4,4,1.1047499699999999,0.565,NA,Cambodia,Southeast Asia,0,0,1
KIR,2014,NA,NA,NA,NA,59.575,84.67,-0.1244644,-0.5611626999999999,0.2519078,NA,3.5,3,1.416906891,NA,NA,Kiribati,Oceania,0,1,1
KOR,2014,NA,NA,NA,NA,41.55,62.24,0.9934545,1.164612,0.5477043,7.2,NA,NA,28.094917700000003,0.904,31.2,Republic of Korea,East Asia,1,0,0
LAO,2014,NA,NA,0,0,73.08,29.23,-0.7514609999999999,-0.41575249999999997,-0.8490462999999999,1.4000000000000004,3.5,3.9,2.02547216,0.589,NA,Lao People's Democratic Republic,Southeast Asia,0,0,1
LKA,2014,NA,NA,0,9,54.62,70.8,-0.17017620000000003,0.053527899999999996,-0.34380120000000003,1.6999999999999993,4,3.9,3.694300426,0.773,NA,Sri Lanka,South Asia,0,0,0
MDV,2014,NA,NA,NA,NA,60.084999999999994,65.455,-0.5302707,-0.362095,-0.3765603,1.5999999999999996,4,3.7,9.181711739,0.718,NA,Maldives,South Asia,0,1,0
MHL,2014,NA,NA,0,0,NA,19.195,-0.2221721,-1.559072,-0.107671,NA,4,3.1,3.163436686,NA,NA,Marshall Islands,Oceania,0,1,0
MMR,2014,NA,NA,0,64.5261,76.93333333333334,47.68,-1.185768,-1.279958,-0.8821716999999999,0.6999999999999993,3,3,1.167630993,0.55,NA,Myanmar,Southeast Asia,0,0,0
MNG,2014,NA,NA,NA,NA,25.06,76,-0.3448353,-0.43594579999999994,-0.4737496,5.2,4,4.1,3.8603257229999994,0.732,32,Mongolia,East Asia,0,0,0
MYS,2014,NA,NA,0,0,40.24,90.54,0.5882153,1.114984,0.4112889,3.4000000000000004,NA,NA,9.601178003000001,0.791,NA,Malaysia,Southeast Asia,1,0,0
NPL,2014,NA,NA,0,5,70.80333333333334,16.23,-0.649678,-0.8520671000000001,-0.5882109999999999,2.4000000000000004,3.5,3.9,0.8707816903,0.576,NA,Nepal,South Asia,0,0,1
NRU,2014,NA,NA,NA,NA,NA,NA,-1.009193,-0.5690626,-0.4725188,NA,2.5,3.1,8.109565198,NA,NA,Nauru,Oceania,1,1,0
NZL,2014,NA,NA,NA,NA,62.94,98.33,2.0087189999999997,1.932078,2.2536009999999997,9.5,NA,NA,38.015929580000005,0.916,NA,New Zealand,Oceania,1,0,0
PAK,2014,NA,NA,0,190,44.33,23.02,-0.7604407,-0.7555079,-0.8338270000000001,1.5,3,3.6,1.322720641,0.53,NA,Pakistan,South Asia,0,0,0
PHL,2014,NA,NA,0,7.77,35.73,81.53,-0.3174057,0.19270410000000002,-0.4370157,2.7,NA,NA,2.866822056,0.696,NA,Philippines,Southeast Asia,0,0,0
PLW,2014,NA,NA,NA,NA,1.02,100,0.2755073,-0.5690626,-0.4725188,NA,4,3.4,14.79694184,0.825,NA,Palau,Oceania,0,1,0
PNG,2014,NA,NA,0,0.75,89.98,75.43,-0.8018588000000001,-0.6131731,-0.9104193000000002,3.4000000000000004,2.5,3,2.564913845,0.542,NA,Papua New Guinea,Oceania,0,1,0
SGP,2014,NA,NA,NA,NA,86.85,98.33,1.824715,2.182681,2.07166,6.5,NA,NA,54.67670442,0.926,NA,Singapore,Southeast Asia,1,1,0
SLB,2014,NA,NA,0,0,59.17,70,-0.5023792,-1.068603,-0.27790490000000007,3,3.5,3.1,2.195302099,0.559,NA,Solomon Islands,Oceania,0,1,1
THA,2014,NA,NA,0,3.5,46.05,67.67,-0.1914607,0.3376566,-0.45022879999999993,2.9000000000000004,NA,NA,5.685402121,0.742,37,Thailand,Southeast Asia,1,0,0
TJK,2014,NA,NA,0,0,86.395,69.19,-1.011117,-0.7831218000000001,-1.12716,1,3.5,3.6,0.9455254402999999,0.652,NA,Tajikistan,Central and West Asia,0,0,0
TKM,2014,NA,NA,0,0.4,61.67,98.2,-1.364684,-0.8427268,-1.314402,0.40000000000000036,NA,NA,6.149426053999999,0.689,NA,Turkmenistan,Central and West Asia,0,0,0
TLS,2014,NA,NA,0,0.09,NA,69.33,-1.121661,-1.181185,-0.5263678,2.3,3,3.3,1.321235802,0.62,28.7,Timor-Leste,Southeast Asia,0,1,1
TON,2014,NA,NA,0,0,41.88,85.67,-0.1459795,-0.0695224,-0.3144411,NA,3.5,3.8,4.275702784,0.707,NA,Tonga,Oceania,0,1,0
TUV,2014,NA,NA,NA,NA,NA,NA,0.3735487,-0.9272263000000001,-0.0145656,NA,4,3.2,2.96353825,NA,NA,Tuvalu,Oceania,0,1,1
TWN,2014,NA,NA,0,0,57.69,76.38,1.187875,1.367739,0.8072925999999999,NA,NA,NA,NA,NA,NA,"Taipei,China",East Asia,1,0,0
UZB,2014,NA,NA,0,0.34,51.9,79.37,-1.1297700000000002,-0.6288043000000001,-1.185251,0.6999999999999993,4,3.7,2.613748262,0.696,NA,Uzbekistan,Central and West Asia,0,0,0
VNM,2014,NA,NA,0,0,44.51,51.32,-0.35991409999999996,-0.0708256,-0.43615470000000006,2,4.5,4.4,1.9750790579999997,0.683,34.8,Viet Nam,Southeast Asia,0,0,0
VUT,2014,NA,NA,0,0,51.93,72,0.17853270000000002,-0.5343668,0.4618848,NA,3,3.2,2.7593709370000004,0.594,NA,Vanuatu,Oceania,0,1,0
WSM,2014,NA,NA,0,0,60.28,50.715,0.7173196999999999,0.454568,0.2961685,4,4,4,3.930370569,0.703,NA,Samoa,Oceania,0,1,0
AFG,2015,48.9749,40.7953,0,117.4306,NA,66.53,-1.504086,-1.3231760000000001,-1.342216,0.3000000000000007,1.5,2.7,0.5560072209,0.5,NA,Afghanistan,South Asia,0,0,1
ARM,2015,19.1199,1.9385,0,0.84,56.339999999999996,75.205,-0.38792990000000005,-0.1610711,-0.5338398,3,4,4.2,3.607289299,0.768,32.4,Armenia,Central and West Asia,0,0,0
AUS,2015,672.973,4.8005,0,0,55.24,97.22999999999999,1.825073,1.5641909999999999,1.882711,8.9,NA,NA,56.707022079999994,0.938,NA,Australia,Oceania,1,0,0
AZE,2015,26.4241,0.138,0,56.422,89.41,83.93,-0.6737632,-0.25762640000000003,-0.9300975,1.4000000000000004,NA,NA,5.5003103819999994,0.744,NA,Azerbaijan,Central and West Asia,0,0,0
BGD,2015,142.2805,23.2584,0,42.6438,53.885000000000005,17.845,-0.7513466999999999,-0.723855,-0.8084212,1.5,4,3.9,1.24845331,0.595,NA,Bangladesh,South Asia,0,0,1
BRN,2015,10.2733,0,NA,NA,26.215,89.26,0.4078772,1.059632,0.5727226,2,NA,NA,31.164036250000002,0.838,NA,Brunei Darussalam,Southeast Asia,1,0,0
BTN,2015,5.1106,0,0,0,54.230000000000004,51.45,0.5222452999999999,0.4060493,1.022701,5,5,5,2.7526301719999995,0.628,NA,Bhutan,South Asia,0,0,1
CHN,2015,97.8046,30.1052,0,0,69.97,21.31,-0.4098733,0.40757509999999997,-0.28205949999999996,2,NA,NA,8.016431435,0.739,38.6,People's Republic of China,East Asia,1,0,0
COK,2015,0.3477,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cook Islands,Oceania,0,1,0
FJI,2015,1.3751,0.002,NA,NA,63.50999999999999,89.86500000000001,-0.40417929999999996,-0.2915429,0.17008199999999998,2.5999999999999996,NA,NA,5.390714207,0.737,NA,Fiji,Oceania,0,1,0
FSM,2015,0.2756,0.0014,0,0,NA,39.47,-0.295624,-0.39726009999999995,0.6807384,4,3,3,2.9066170120000003,0.612,NA,Federated States of Micronesia,Oceania,0,1,0
GEO,2015,7.6685,0.2712,0,23.9191,48.355000000000004,77.745,0.2714227,0.40424140000000003,0.6799068,1.1999999999999993,4.5,4.7,4.014185943999999,0.79,36.5,Georgia,Central and West Asia,0,0,0
HKG,2015,283.8665,0.2448,NA,NA,NA,NA,1.8254709999999998,1.9088169999999998,1.6518540000000002,NA,NA,NA,42.43188828,0.93,NA,"Hong Kong, China",East Asia,1,0,0
IDN,2015,33.8124,1.3548,0,0.6057,63.42,77.83500000000001,-0.4221742,-0.24088009999999999,-0.4583642,4.4,NA,NA,3.331695115,0.695,39.7,Indonesia,Southeast Asia,1,0,0
IND,2015,524.096,20.7861,0,61.1763,51.215,25.655,-0.0474092,0.0900683,-0.35198820000000003,4.8,NA,NA,1.605605445,0.624,NA,India,South Asia,1,0,0
JPN,2015,223.2189,1.6305,0,0,51.379999999999995,81.21000000000001,1.518585,1.784168,1.5697,8.3,NA,NA,34.96063938,0.908,NA,Japan,East Asia,1,0,0
KAZ,2015,354.606,0.0805,0,0,51.905,92.78999999999999,-0.43940740000000006,-0.0735818,-0.8527389000000001,2,NA,NA,10.51077189,0.806,26.8,Kazakhstan,Central and West Asia,1,0,0
KGZ,2015,20.4382,0.0512,0,0,59.225,85.65,-0.9893040999999999,-0.9147314000000001,-1.149887,2.2,3.5,3.8,1.121082835,0.69,29,Kyrgyz Republic,Central and West Asia,0,0,0
KHM,2015,7.3963,0.0104,0,0,60.78,65.535,-0.9785324000000001,-0.6996924,-1.1181530000000002,1.5999999999999996,4,4,1.1629049949999999,0.57,NA,Cambodia,Southeast Asia,0,0,1
KIR,2015,0.2919,0,0,0,55.60875,87.53,-0.155342,-0.4900719,0.22028979999999998,NA,3.5,3,1.542616465,NA,NA,Kiribati,Oceania,0,1,1
KOR,2015,114.3087,0.6905,NA,NA,51.97,53.875,0.9322705,1.0120770000000001,0.3738367,6.7,NA,NA,28.732231080000002,0.907,NA,Republic of Korea,East Asia,1,0,0
LAO,2015,4.5538,0,0,0,74.1575,30.840000000000003,-0.7987957,-0.5108117,-0.9117130999999999,1,3.5,3.9,2.140044323,0.598,NA,Lao People's Democratic Republic,Southeast Asia,0,0,1
LKA,2015,3.9706,0.1392,0,4.3977,72.87,69.895,0.03723219999999999,-0.0095256,-0.34412329999999997,2,4,4,3.843780672,0.776,NA,Sri Lanka,South Asia,0,0,0
MDV,2015,6.4273,0,NA,NA,56.241249999999994,81.2775,-0.5763371,-0.3761196,-0.4793919,1.5,4,3.7,9.033410270000001,0.724,NA,Maldives,South Asia,0,1,0
MHL,2015,0.3284,0,NA,NA,NA,21.4125,-0.2127134,-1.60135,-0.11504569999999999,NA,4,3.1,3.199886846,NA,NA,Marshall Islands,Oceania,0,1,0
MMR,2015,7.3309,1e-4,0,64.4,76.765,46.010000000000005,-1.236593,-1.238808,-0.8362782,1,3,3,1.1967433570000001,0.557,38.1,Myanmar,Southeast Asia,0,0,0
MNG,2015,1.9886,0.0015,0,0,51.06999999999999,81.345,-0.37986970000000003,-0.41901059999999996,-0.4916313,5.5,4,4.1,3.8753216750000004,0.735,NA,Mongolia,East Asia,0,0,0
MYS,2015,328.0681,15.4581,0,0,49.595,82.61000000000001,0.5018220999999999,0.948642,0.23525210000000002,3.0999999999999996,NA,NA,9.955242722,0.796,41.1,Malaysia,Southeast Asia,1,0,0
NIU,2015,0.0588,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Niue,Oceania,0,1,0
NPL,2015,50.9471,3.2684,0,5,61.88,23.035,-0.6769010999999999,-1.053868,-0.5780753000000001,2.9000000000000004,3.5,3.9,0.9017496077,0.583,NA,Nepal,South Asia,0,0,1
NRU,2015,0.189,0.0865,NA,NA,NA,NA,-1.086243,-0.5365816,-0.5247039000000001,NA,2.5,3.1,8.341012278000001,NA,NA,Nauru,Oceania,1,1,0
NZL,2015,103.9736,0.1622,0,0,73.315,97,2.001249,1.884018,2.2763299999999997,9.5,NA,NA,38.63072659,0.921,NA,New Zealand,Oceania,1,0,0
PAK,2015,350.652,156.7604,0,145.9312,57.339999999999996,28.795,-0.766732,-0.6677569999999999,-0.8108425,1.4000000000000004,3,3.6,1.356667831,0.536,32.6,Pakistan,South Asia,0,0,0
PHL,2015,21.1862,0.0479,0,6.2454,58.355000000000004,84.16,-0.3429787,0.1119681,-0.45346640000000005,2.5,NA,NA,3.001043182,0.701,44.6,Philippines,Southeast Asia,0,0,0
PLW,2015,0.49370000000000003,1e-4,NA,NA,NA,100,0.24457399999999999,-0.5365816,-0.5247039000000001,NA,4,3.4,15.876461930000001,0.82,NA,Palau,Oceania,0,1,0
PNG,2015,3.094,0.9955,0,0.63,81.325,81.11500000000001,-0.8693526,-0.6067826999999999,-0.9399223,3.0999999999999996,2.5,3,2.679346579,0.548,NA,Papua New Guinea,Oceania,0,1,0
SGP,2015,254.3638,1e-4,NA,NA,91.145,93.065,1.813336,2.2360450000000003,2.0933669999999998,6.2,NA,NA,55.64661875,0.931,NA,Singapore,Southeast Asia,1,1,0
SLB,2015,0.2585,3e-4,0,0,60.1775,75.735,-0.4862776,-1.024599,-0.3408055,2.7,3.5,3.1,2.167119928,0.563,NA,Solomon Islands,Oceania,0,1,1
THA,2015,348.6526,13.2838,0,3.5,50.985,61.995000000000005,-0.1477922,0.34984390000000004,-0.49340609999999996,2,NA,NA,5.8400530669999995,0.749,36,Thailand,Southeast Asia,1,0,0
TJK,2015,27.5101,0.2257,0,0,92.8175,71.595,-1.055601,-0.8484808,-1.125875,0.9000000000000004,3.5,3.6,0.9784049812000001,0.652,34,Tajikistan,Central and West Asia,0,0,0
TKM,2015,19.6376,0.0026,NA,NA,77.47,91.235,-1.417884,-0.8507059000000001,-1.346857,0.3000000000000007,NA,NA,6.4326853250000005,0.694,NA,Turkmenistan,Central and West Asia,0,0,0
TLS,2015,0.852,0,0,0,NA,74.06,-1.121583,-1.0457530000000002,-0.521642,2.5999999999999996,3,3.3,1.332791856,0.61,NA,Timor-Leste,Southeast Asia,0,1,1
TON,2015,0.3954,0,NA,NA,43.755,88.435,-0.2009375,-0.33047150000000003,-0.467394,NA,3.5,3.8,4.336239603,0.72,37.6,Tonga,Oceania,0,1,0
TUV,2015,0.023,0,0,0,NA,NA,0.3569353,-0.9637454,-0.0328858,NA,4,3.2,3.1977722519999996,NA,NA,Tuvalu,Oceania,0,1,1
TWN,2015,NA,NA,0,0,67.255,68.67999999999999,1.162021,1.395429,0.7740635,NA,NA,NA,NA,NA,NA,"Taipei,China",East Asia,1,0,0
UZB,2015,117.0873,0.0107,NA,NA,72.72,77.09,-1.111262,-0.6720676999999999,-1.262162,0.40000000000000036,4,3.7,2.7539710719999997,0.701,NA,Uzbekistan,Central and West Asia,0,0,0
VNM,2015,7.2793,0,0,0,42.995,53.04,-0.3394253,0.06712699999999999,-0.4261853,1.9000000000000004,4.5,4.4,2.085101349,0.688,NA,Viet Nam,Southeast Asia,0,0,0
VUT,2015,0.3187,2e-4,0,0,46.05,77.375,0.1040307,-0.7838682,-0.1167238,NA,3,3.2,2.695666186,0.598,NA,Vanuatu,Oceania,0,1,0
WSM,2015,0.4252,0,0,0,55.91,69.6325,0.6983694,0.5082157,0.2912004,3.8,4,4,4.071926959000001,0.707,NA,Samoa,Oceania,0,1,0
AFG,2016,NA,NA,0,155.2707,NA,70.74,-1.498478,-1.226401,-1.5261719999999999,0.9000000000000004,1.5,2.7,0.5529969077000001,0.502,NA,Afghanistan,South Asia,0,0,1
ARM,2016,NA,NA,0,0.84,72.77,73.81,-0.11923399999999999,-0.15837720000000002,-0.571828,2.8,NA,NA,3.601469664,0.766,32.5,Armenia,Central and West Asia,0,0,0
AUS,2016,NA,NA,0,0,62.81,96.13,1.7556669999999999,1.568043,1.8161080000000003,9,NA,NA,57.3587828,0.939,NA,Australia,Oceania,1,0,0
AZE,2016,NA,NA,0,58.2307,97.94,80.99,-0.5200193000000001,-0.16581400000000002,-0.8383624,1.0999999999999996,NA,NA,5.270552968,0.751,NA,Azerbaijan,Central and West Asia,0,0,0
BGD,2016,NA,NA,0,42.6438,51.57333333333334,21.86,-0.6636689,-0.6787810000000001,-0.8569472,2,4,3.8,1.322694812,0.606,32.4,Bangladesh,South Asia,0,0,1
BRN,2016,NA,NA,NA,NA,30.7,83.9,0.5616808000000001,1.083784,0.5684821999999999,1.6999999999999993,NA,NA,30.03873449,0.839,NA,Brunei Darussalam,Southeast Asia,1,0,0
BTN,2016,NA,NA,0,0,50.74,58.04,0.49347840000000004,0.5002068000000001,1.126535,5.5,5,5,2.9406999700000003,0.637,NA,Bhutan,South Asia,0,0,1
CHN,2016,NA,NA,0,0,74.78,23.81,-0.33454770000000006,0.35459409999999997,-0.2539508,1.6999999999999993,NA,NA,8.516513698999999,0.746,38.5,People's Republic of China,East Asia,1,0,0
COK,2016,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cook Islands,Oceania,0,1,0
FJI,2016,NA,NA,0,0,61.309999999999995,92.06,-0.27459520000000004,-0.24900129999999998,0.130379,2.9000000000000004,NA,NA,5.498661935,0.738,NA,Fiji,Oceania,0,1,0
FSM,2016,NA,NA,NA,NA,NA,48.67333333333333,-0.050868000000000003,-0.3351288,0.6546528,4.3,3,2.8,2.897417594,0.614,NA,Federated States of Micronesia,Oceania,0,1,0
GEO,2016,NA,NA,0,20.7765,51.28,79.96,0.38362379999999996,0.5179425,0.6854091999999999,1.5,NA,NA,4.128385603,0.792,36.6,Georgia,Central and West Asia,0,0,0
HKG,2016,NA,NA,0,0,NA,NA,1.722995,1.841636,1.561693,NA,NA,NA,43.084765080000004,0.936,NA,"Hong Kong, China",East Asia,1,0,0
IDN,2016,NA,NA,0,0.7084,81.59,80.36,-0.3448857,0.0074111,-0.3992099,4.7,NA,NA,3.456928114,0.703,38.6,Indonesia,Southeast Asia,1,0,0
IND,2016,NA,NA,0,79.6275,67.19,28.07,-0.0289695,0.0749455,-0.2821474,5.1,NA,NA,1.7193180760000002,0.63,NA,India,South Asia,1,0,0
JPN,2016,NA,NA,0,0,59.22,77.63,1.421093,1.821532,1.524966,8.6,NA,NA,35.26481336,0.912,NA,Japan,East Asia,1,0,0
KAZ,2016,NA,NA,0,0,60.32,89.66,-0.43523540000000005,-0.0672612,-0.8165768,2,NA,NA,10.47634757,0.808,27.2,Kazakhstan,Central and West Asia,1,0,0
KGZ,2016,NA,NA,0,0,58.36,84.79,-1.023083,-0.8957096,-1.0791520000000001,2.0999999999999996,3.5,3.7,1.1461032210000002,0.691,26.8,Kyrgyz Republic,Central and West Asia,0,0,0
KHM,2016,NA,NA,0,0,56.396666666666675,66.25,-1.063893,-0.6942337,-1.272752,1.5,4,3.9,1.2242204279999997,0.576,NA,Cambodia,Southeast Asia,0,0,1
KIR,2016,NA,NA,NA,NA,51.6425,90.39,0.23629760000000002,-0.4339803,0.2496047,NA,3.5,2.9,1.598782266,NA,NA,Kiribati,Oceania,0,1,1
KOR,2016,NA,NA,0,0,62.39,45.51,1.160903,1.063653,0.45698130000000003,6.6,NA,NA,29.461784010000002,0.91,31.4,Republic of Korea,East Asia,1,0,0
LAO,2016,NA,NA,0,0,75.235,32.45,-0.7960193,-0.39837340000000004,-0.952299,0.6999999999999993,3.5,3.8,2.2553118789999997,0.605,NA,Lao People's Democratic Republic,Southeast Asia,0,0,1
LKA,2016,NA,NA,0,4.3607,91.12,68.99,0.11051789999999999,-0.026391700000000004,-0.3106176,2.5999999999999996,4,4,3.97210259,0.773,39.3,Sri Lanka,South Asia,0,0,0
MDV,2016,NA,NA,NA,NA,52.3975,97.1,-0.4077393,-0.3215832,-0.666067,1.3000000000000007,4,3.7,9.190003254999999,0.728,31.3,Maldives,South Asia,0,1,0
MHL,2016,NA,NA,NA,NA,NA,23.630000000000003,-0.0982721,-1.56623,-0.0510468,NA,4,3,3.2262400820000003,NA,NA,Marshall Islands,Oceania,0,1,0
MMR,2016,NA,NA,0,64.4,76.59666666666666,44.34,-0.8871843,-0.9763568000000001,-0.6210097,1.3000000000000007,3,3,1.3134076300000002,0.563,NA,Myanmar,Southeast Asia,0,0,0
MNG,2016,NA,NA,NA,NA,77.08,86.69,-0.22031479999999998,-0.0982263,-0.4870812,5.8,4,3.9,3.8585151840000003,0.729,32.3,Mongolia,East Asia,0,0,0
MYS,2016,NA,NA,0,0,58.95,74.68,0.4991277,0.8654159,0.09614,2.5999999999999996,NA,NA,10.25804151,0.8,NA,Malaysia,Southeast Asia,1,0,0
NPL,2016,NA,NA,0,5,52.95666666666667,29.84,-0.795664,-0.8265509,-0.7997717,2.9000000000000004,3.5,3.9,0.8974037880000001,0.586,NA,Nepal,South Asia,0,0,1
NRU,2016,NA,NA,NA,NA,NA,NA,-0.7754999,-0.6884593000000001,-0.4280255,NA,2.5,2.8,8.556426046999999,NA,NA,Nauru,Oceania,1,1,0
NZL,2016,NA,NA,0,0,83.69,95.67,1.9546400000000002,1.842496,2.2839080000000003,9.4,NA,NA,39.18169283,0.924,NA,New Zealand,Oceania,1,0,0
PAK,2016,NA,NA,0,46.3921,70.35,34.57,-0.8045743000000001,-0.6534616,-0.8753213,1.6999999999999993,3,3.6,1.4020878710000002,0.542,NA,Pakistan,South Asia,0,0,0
PHL,2016,NA,NA,0,8.7417,80.98,86.79,-0.35506940000000003,-0.0104617,-0.4881241,2.8,NA,NA,3.1675024159999996,0.704,NA,Philippines,Southeast Asia,0,0,0
PLW,2016,NA,NA,NA,NA,NA,100,0.3240755,-0.4018162,-0.4280255,NA,4,3.3,15.815774919999997,0.822,NA,Palau,Oceania,0,1,0
PNG,2016,NA,NA,0,0.842,72.67,86.8,-0.7766211999999999,-0.7375593,-0.9332389000000001,3,2,2.6,2.770395138,0.549,NA,Papua New Guinea,Oceania,0,1,0
SGP,2016,NA,NA,NA,NA,95.44,87.8,1.8253979999999999,2.20568,2.088079,6.1,NA,NA,56.757918270000005,0.935,NA,Singapore,Southeast Asia,1,1,0
SLB,2016,NA,NA,0,0,61.185,81.47,-0.3190676,-0.9847264000000001,-0.3442692,3,3.5,3.1,2.234146102,0.561,NA,Solomon Islands,Oceania,0,1,1
THA,2016,NA,NA,0,3.5,55.92,56.32,-0.0049648,0.3417524,-0.3888684,2.3,NA,NA,6.018177484000001,0.756,36.9,Thailand,Southeast Asia,1,0,0
TJK,2016,NA,NA,0,0,99.24,74,-1.148247,-1.0269270000000001,-1.14638,0.6999999999999993,3.5,3.5,1.020616156,0.653,NA,Tajikistan,Central and West Asia,0,0,0
TKM,2016,NA,NA,NA,NA,93.27,84.27,-1.490112,-1.126665,-1.518446,0.1999999999999993,NA,NA,6.714377520999999,0.699,NA,Turkmenistan,Central and West Asia,0,0,0
TLS,2016,NA,NA,0,0,NA,78.79,-1.158385,-1.014373,-0.510558,2.9000000000000004,3,3.3,1.351924438,0.598,NA,Timor-Leste,Southeast Asia,0,1,1
TON,2016,NA,NA,0,0,45.63,91.2,0.2584811,-0.2822334,-0.44506080000000003,NA,3.5,3.8,4.604588637,0.722,NA,Tonga,Oceania,0,1,0
TUV,2016,NA,NA,NA,NA,NA,NA,0.46579740000000003,-0.9257045,0.030646,NA,4,3.2,3.255801319,NA,NA,Tuvalu,Oceania,0,1,1
TWN,2016,NA,NA,0,0,76.82,60.98,1.141401,1.361005,0.8802445,NA,NA,NA,NA,NA,NA,"Taipei,China",East Asia,1,0,0
UZB,2016,NA,NA,NA,NA,93.54,74.81,-1.107054,-0.5774477,-1.168731,0.3000000000000007,4,3.8,2.867051128,0.705,NA,Uzbekistan,Central and West Asia,0,0,0
VNM,2016,NA,NA,0,0,41.48,54.76,0.0752823,0.019475599999999996,-0.452351,1.5999999999999996,4.5,4.4,2.191819699,0.693,35.3,Viet Nam,Southeast Asia,0,0,0
VUT,2016,NA,NA,NA,NA,40.17,82.75,0.33821979999999996,-0.8800073,-0.09585260000000001,NA,3,3.1,2.749073922,0.598,NA,Vanuatu,Oceania,0,1,0
WSM,2016,NA,NA,0,0,51.54,88.55,0.7619779999999999,0.5403722,0.27645559999999997,4.3,4,3.8,4.379510977,0.71,NA,Samoa,Oceania,0,1,0
AFG,2017,NA,NA,0,128.6483,NA,57.705,-1.562423,-1.325545,-1.515626,0.9000000000000004,NA,NA,0.5533550517000001,0.506,NA,Afghanistan,South Asia,0,0,1
ARM,2017,NA,NA,0,0,61.295,63.68,-0.1606279,-0.1026952,-0.5633132,2.4000000000000004,NA,NA,3.860218058,0.769,33.6,Armenia,Central and West Asia,0,0,0
AUS,2017,NA,NA,0,0,55.495000000000005,98.065,1.686461,1.538219,1.7983509999999998,9,NA,NA,57.69557126,0.941,NA,Australia,Oceania,1,0,0
AZE,2017,NA,NA,0,64.2982,85.69,64.215,-0.5575179,-0.1726412,-0.8853078999999999,1.1999999999999993,NA,NA,5.229526137,0.754,NA,Azerbaijan,Central and West Asia,0,0,0
BGD,2017,NA,NA,0,43.2,49.26166666666667,12.99,-0.6718881,-0.7350984,-0.8317032,2.2,NA,NA,1.403861692,0.616,NA,Bangladesh,South Asia,0,0,1
BRN,2017,NA,NA,0,0,29.060000000000002,91.33000000000001,0.6497172,1.146735,0.7151719,1.6999999999999993,NA,NA,30.1015288,0.838,NA,Brunei Darussalam,Southeast Asia,1,0,0
BTN,2017,NA,NA,NA,NA,47.25,47.465,0.611513,0.5571043000000001,1.553321,5.7,NA,NA,3.040937003,0.646,37.4,Bhutan,South Asia,0,0,1
CHN,2017,NA,NA,0,0,71.7,19.1,-0.26671090000000003,0.4137717000000001,-0.27085,1.4000000000000004,NA,NA,9.053212733,0.75,NA,People's Republic of China,East Asia,1,0,0
