,Unnamed: 0,iso,country_name_x,mean_temperature,year,hdi_rank,hdi_value,A1,A2,A3,A_avg,B4,B5,B6,B_avg,C7,C8,C9,C10,C11,C_avg,D12,D13,D14,D15,D16,D_avg,portfolio,overall_rating,conflict_stock_displacement,conflict_stock_displacement_raw,conflict_new_displacements,conflict_new_displacements_raw,disaster_new_displacements,disaster_new_displacements_raw,disaster_stock_displacement,disaster_stock_displacementr_raw,ims_both_sex,ims_male,ims_female,totalpop_both_in_thou,totalpop_male_in_though,totalpop_female_in_thou,ims_percent_totalpop_both_sex,ims_percent_totalpop_male,ims_percent_totalpop_female,female_migrants_perc_ims,estimated_refugee_stock_incl_asylum_seekers_both_sexes,refugees_asylum_seekers_perc_ims,EPI,HLT,AIR,H2O,HMT,ECO,BDH,FSH,CCH,APE,WRS,AGR,HAD,PMD,PMW,USD,UWD,PBD,MPA,TBN,TBG,SPI,PAR,SHI,TCL,FSS,RMS,DCT,DPT,DMT,DNT,DBT,DST,DXT,WWT,SNM,OZD,WMG,MSW,BHV,ECS,GRL,WTL,FGT,CDA,CHA,FGA,NDA,BCA,LCB,GIB,GHP,SDA,NXA,v2pepwrses,v2peapssoc,v2clsocgrp,value.Gini index (World Bank estimate),GDP per capita (constant 2015 US$),value.GDP (constant 2015 US$),fsi_total,C1: Security Apparatus,C2: Factionalized Elites,C3: Group Grievance,E1: Economy,E2: Economic Inequality,E3: Human Flight and Brain Drain,P1: State Legitimacy,P2: Public Services,P3: Human Rights,S1: Demographic Pressures,S2: Refugees and IDPs,X1: External Intervention,value.Control of Corruption: Estimate,value.Government Effectiveness: Estimate,value.Rule of Law: Estimate,CRI score,Fatalities (Rank),Fatalities per 100 000 inhabitants (Rank),Losses in million US$ (PPP) (Rank),Losses per unit GDP in % (Rank),"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",CPIA quality of public administration rating (1=low to 6=high),CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),country_name_y,region,donor,sids,ldc
1311,1311,AUS,Australia,,1789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1312,1312,AUS,Australia,,1790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1313,1313,AUS,Australia,,1791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1314,1314,AUS,Australia,,1792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1315,1315,AUS,Australia,,1793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1316,1316,AUS,Australia,,1794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1317,1317,AUS,Australia,,1795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1318,1318,AUS,Australia,,1796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1319,1319,AUS,Australia,,1797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1320,1320,AUS,Australia,,1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1321,1321,AUS,Australia,,1799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1322,1322,AUS,Australia,,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1323,1323,AUS,Australia,,1801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1324,1324,AUS,Australia,,1802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1325,1325,AUS,Australia,,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1326,1326,AUS,Australia,,1804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1327,1327,AUS,Australia,,1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1328,1328,AUS,Australia,,1806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1329,1329,AUS,Australia,,1807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1330,1330,AUS,Australia,,1808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1331,1331,AUS,Australia,,1809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1332,1332,AUS,Australia,,1810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1333,1333,AUS,Australia,,1811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1334,1334,AUS,Australia,,1812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1335,1335,AUS,Australia,,1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1336,1336,AUS,Australia,,1814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1337,1337,AUS,Australia,,1815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1338,1338,AUS,Australia,,1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1339,1339,AUS,Australia,,1817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1340,1340,AUS,Australia,,1818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1341,1341,AUS,Australia,,1819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1342,1342,AUS,Australia,,1820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1343,1343,AUS,Australia,,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1344,1344,AUS,Australia,,1822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1345,1345,AUS,Australia,,1823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1346,1346,AUS,Australia,,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1347,1347,AUS,Australia,,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1348,1348,AUS,Australia,,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1349,1349,AUS,Australia,,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1350,1350,AUS,Australia,,1828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1351,1351,AUS,Australia,,1829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1352,1352,AUS,Australia,,1830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1353,1353,AUS,Australia,,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1354,1354,AUS,Australia,,1832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1355,1355,AUS,Australia,,1833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1356,1356,AUS,Australia,,1834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1357,1357,AUS,Australia,,1835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1358,1358,AUS,Australia,,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1359,1359,AUS,Australia,,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1360,1360,AUS,Australia,,1838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1361,1361,AUS,Australia,,1839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1362,1362,AUS,Australia,,1840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1363,1363,AUS,Australia,,1841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1364,1364,AUS,Australia,,1842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1365,1365,AUS,Australia,,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1366,1366,AUS,Australia,,1844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1367,1367,AUS,Australia,,1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1368,1368,AUS,Australia,,1846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1369,1369,AUS,Australia,,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1370,1370,AUS,Australia,,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1371,1371,AUS,Australia,,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1372,1372,AUS,Australia,,1850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1373,1373,AUS,Australia,,1851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1374,1374,AUS,Australia,,1852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1375,1375,AUS,Australia,,1853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1376,1376,AUS,Australia,,1854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1377,1377,AUS,Australia,,1855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.087,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1378,1378,AUS,Australia,,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1379,1379,AUS,Australia,,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1380,1380,AUS,Australia,,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1381,1381,AUS,Australia,,1859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1382,1382,AUS,Australia,,1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1383,1383,AUS,Australia,,1861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1384,1384,AUS,Australia,,1862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1385,1385,AUS,Australia,,1863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
1386,1386,AUS,Australia,,1864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084,,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,Oceania,1,0,0
