,Unnamed: 0,iso,country_name_x,mean_temperature,year,hdi_rank,hdi_value,A1,A2,A3,A_avg,B4,B5,B6,B_avg,C7,C8,C9,C10,C11,C_avg,D12,D13,D14,D15,D16,D_avg,portfolio,overall_rating,conflict_stock_displacement,conflict_stock_displacement_raw,conflict_new_displacements,conflict_new_displacements_raw,disaster_new_displacements,disaster_new_displacements_raw,disaster_stock_displacement,disaster_stock_displacementr_raw,ims_both_sex,ims_male,ims_female,totalpop_both_in_thou,totalpop_male_in_though,totalpop_female_in_thou,ims_percent_totalpop_both_sex,ims_percent_totalpop_male,ims_percent_totalpop_female,female_migrants_perc_ims,estimated_refugee_stock_incl_asylum_seekers_both_sexes,refugees_asylum_seekers_perc_ims,EPI,HLT,AIR,H2O,HMT,ECO,BDH,FSH,CCH,APE,WRS,AGR,HAD,PMD,PMW,USD,UWD,PBD,MPA,TBN,TBG,SPI,PAR,SHI,TCL,FSS,RMS,DCT,DPT,DMT,DNT,DBT,DST,DXT,WWT,SNM,OZD,WMG,MSW,BHV,ECS,GRL,WTL,FGT,CDA,CHA,FGA,NDA,BCA,LCB,GIB,GHP,SDA,NXA,v2pepwrses,v2peapssoc,v2clsocgrp,value.Gini index (World Bank estimate),GDP per capita (constant 2015 US$),value.GDP (constant 2015 US$),fsi_total,C1: Security Apparatus,C2: Factionalized Elites,C3: Group Grievance,E1: Economy,E2: Economic Inequality,E3: Human Flight and Brain Drain,P1: State Legitimacy,P2: Public Services,P3: Human Rights,S1: Demographic Pressures,S2: Refugees and IDPs,X1: External Intervention,value.Control of Corruption: Estimate,value.Government Effectiveness: Estimate,value.Rule of Law: Estimate,CRI score,Fatalities (Rank),Fatalities per 100 000 inhabitants (Rank),Losses in million US$ (PPP) (Rank),Losses per unit GDP in % (Rank),"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",CPIA quality of public administration rating (1=low to 6=high),CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),country_name_y,region,donor,sids,ldc
2022,2022,CHN,China,,1851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2023,2023,CHN,China,,1852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2024,2024,CHN,China,,1853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2025,2025,CHN,China,,1854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2026,2026,CHN,China,,1855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2027,2027,CHN,China,,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2028,2028,CHN,China,,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2029,2029,CHN,China,,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2030,2030,CHN,China,,1859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2031,2031,CHN,China,,1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2032,2032,CHN,China,,1861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2033,2033,CHN,China,,1862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2034,2034,CHN,China,,1863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2035,2035,CHN,China,,1864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2036,2036,CHN,China,,1865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2037,2037,CHN,China,,1866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2038,2038,CHN,China,,1867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2039,2039,CHN,China,,1868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2040,2040,CHN,China,,1869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2041,2041,CHN,China,,1870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2042,2042,CHN,China,,1871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2043,2043,CHN,China,,1872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2044,2044,CHN,China,,1873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2045,2045,CHN,China,,1874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2046,2046,CHN,China,,1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2047,2047,CHN,China,,1876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2048,2048,CHN,China,,1877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2049,2049,CHN,China,,1878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2050,2050,CHN,China,,1879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2051,2051,CHN,China,,1880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2052,2052,CHN,China,,1881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2053,2053,CHN,China,,1882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2054,2054,CHN,China,,1883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2055,2055,CHN,China,,1884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2056,2056,CHN,China,,1885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2057,2057,CHN,China,,1886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2058,2058,CHN,China,,1887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2059,2059,CHN,China,,1888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2060,2060,CHN,China,,1889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2061,2061,CHN,China,,1890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2062,2062,CHN,China,,1891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2063,2063,CHN,China,,1892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2064,2064,CHN,China,,1893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2065,2065,CHN,China,,1894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2066,2066,CHN,China,,1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2067,2067,CHN,China,,1896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2068,2068,CHN,China,,1897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2069,2069,CHN,China,,1898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2070,2070,CHN,China,,1899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2071,2071,CHN,China,,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,-2.232,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2072,2072,CHN,China,,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,-2.232,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2073,2073,CHN,China,,1902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,-2.232,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2074,2074,CHN,China,,1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,-2.232,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2075,2075,CHN,China,,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,-2.232,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2076,2076,CHN,China,,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,-2.232,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2077,2077,CHN,China,,1906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,-2.232,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2078,2078,CHN,China,,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,-2.232,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2079,2079,CHN,China,,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.01,-2.232,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2080,2080,CHN,China,,1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.01,-2.232,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2081,2081,CHN,China,,1910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.01,-2.232,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2082,2082,CHN,China,,1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.01,-2.232,-2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2083,2083,CHN,China,,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.591,-2.661,-2.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2084,2084,CHN,China,,1913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3939999999999999,-2.661,-1.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2085,2085,CHN,China,,1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3939999999999999,-2.661,-1.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2086,2086,CHN,China,,1915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3939999999999999,-2.661,-1.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2087,2087,CHN,China,,1916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3939999999999999,-2.661,-1.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2088,2088,CHN,China,,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3939999999999999,-2.661,-1.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2089,2089,CHN,China,,1918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3939999999999999,-2.661,-1.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2090,2090,CHN,China,,1919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3939999999999999,-2.661,-1.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2091,2091,CHN,China,,1920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3939999999999999,-2.661,-1.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2092,2092,CHN,China,,1921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3939999999999999,-2.661,-1.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2093,2093,CHN,China,,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3939999999999999,-2.661,-1.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2094,2094,CHN,China,,1923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3939999999999999,-2.661,-1.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
2095,2095,CHN,China,,1924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3939999999999999,-2.661,-1.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,People's Republic of China,East Asia,1,0,0
